Timestamp,pcr1,pcr2,pcr3,pcr4,pcr5,pcr6,pcr7,pcr8,pcr9,pcr10,pcr11,pcr12,pcr13,pcr14,pcr15,pcr16,pcr17,pcr18,pcr19,pcr20,pcr21,pcr22,pcr23,pcr24,pcr25,pcr26,pcr27,pcr28,pcr29,pcr30,difference1,difference2,difference3,difference4,difference5,difference6,difference7,difference8,difference9,difference10,difference11,difference12,difference13,difference14,difference15,difference16,difference17,difference18,difference19,difference20,difference21,difference22,difference23,difference24,difference25,difference26,difference27,difference28,difference29,difference30,s1,s2,s3,r1,r2,r3,Price,VWAP
2024-08-01 10:40:36,1.6367276417190029,1.5786533054574292,2.113128390596745,1.8204135780519162,1.9683697332434897,1.8604845345854106,1.8701711181946858,1.6464212822858753,1.4929154795821462,1.2776130233145093,1.3342987174182872,1.1498600584924055,1.1259500880835143,1.011430062340748,1.037491003587577,1.002841100913619,1.047235301685321,1.0230727603679834,1.0519981189564127,0.9706582863214577,1.0633323932186394,1.0237200058504186,1.0342654824771964,0.9983294587199375,1.0153258438055135,1.0006144045530612,1.0130912264539746,1.009177921598227,1.0230688093815297,1.0068145445108116,23217.0,32106.0,61556.0,59987.0,73293.0,71107.0,75617.0,64295.0,51904.0,35198.0,45248.0,23827.0,20233.0,2059.0,6824.0,547.0,9179.0,4690.0,10615.0,-6517.0,14147.0,5514.0,7994.0,-406.0,3727.0,152.0,3240.0,2286.0,5752.0,1733.0,25000,25050,24500,25050,25100,25200,25024.15,25024.86746626396
2024-08-01 10:41:08,1.6367276417190029,1.5786533054574292,2.113128390596745,1.8204135780519162,1.9683697332434897,1.8604845345854106,1.8701711181946858,1.6464378355552876,1.4929296574516377,1.277623100160111,1.3343085754815258,1.149867290589582,1.1259570971476949,1.0114356770920072,1.037496703586498,1.002846309666026,1.0472406908050473,1.0230777934658015,1.052003272248103,0.9706626565693858,1.063337153499033,1.0237244096859257,1.0342699157718769,0.9983335664968688,1.0153300189569172,1.0006184491881338,1.0130953198676327,1.0091819733012144,1.0230729124889708,1.0068185035468802,23217.0,32106.0,61556.0,59987.0,73293.0,71107.0,75617.0,64296.0,51905.0,35199.0,45249.0,23828.0,20234.0,2060.0,6825.0,548.0,9180.0,4691.0,10616.0,-6516.0,14148.0,5515.0,7995.0,-405.0,3728.0,153.0,3241.0,2287.0,5753.0,1734.0,25000,25050,24500,25050,25100,25200,25024.35,25026.317192915605
2024-08-01 10:41:39,1.601059396090452,1.545864955654693,2.0639218398141743,1.7701333546914422,1.9056370497250377,1.7912738614511514,1.798374255330995,1.58773703801401,1.438095502139418,1.2382182401381736,1.293841642228739,1.1182684699831866,1.0934569133979821,0.9874956067129427,1.0174263754660984,0.984813408648949,1.0330774406655248,1.0092048007250791,1.0388011592289284,0.9575911562806454,1.0651918619852254,1.023107217659879,1.0335541773384416,0.998117449978247,1.0153019763359772,0.9972458807609648,1.0095166481664937,1.0058916567813365,1.0236525586080225,1.007284401466949,22354.0,30712.0,60002.0,57693.0,70320.0,67483.0,71698.0,60159.0,47405.0,30895.0,40581.0,19133.0,15256.0,-2277.0,3206.0,-2952.0,6489.0,1889.0,7993.0,-9514.0,14711.0,5439.0,7926.0,-463.0,3766.0,-692.0,2392.0,1490.0,5988.0,1881.0,25000,25050,24500,25050,25100,25500,25024.15,25027.43376693335
2024-08-01 10:42:10,1.601059396090452,1.545864955654693,2.0639218398141743,1.7701333546914422,1.9056370497250377,1.7912738614511514,1.798374255330995,1.58773703801401,1.438095502139418,1.2382182401381736,1.293841642228739,1.1182684699831866,1.0934569133979821,0.9874956067129427,1.0174263754660984,0.984813408648949,1.0330774406655248,1.0092048007250791,1.0388011592289284,0.9575911562806454,1.0651918619852254,1.023107217659879,1.0335541773384416,0.998117449978247,1.0153019763359772,0.9972458807609648,1.0095166481664937,1.0058916567813365,1.0236525586080225,1.007284401466949,22354.0,30712.0,60002.0,57693.0,70320.0,67483.0,71698.0,60159.0,47405.0,30895.0,40581.0,19133.0,15256.0,-2277.0,3206.0,-2952.0,6489.0,1889.0,7993.0,-9514.0,14711.0,5439.0,7926.0,-463.0,3766.0,-692.0,2392.0,1490.0,5988.0,1881.0,25000,25050,24500,25050,25100,25500,25023.6,25028.288969171208
2024-08-01 10:42:42,1.601059396090452,1.545864955654693,2.0639218398141743,1.7701333546914422,1.905817352891934,1.7914380188546504,1.7985301486554202,1.5878427886165358,1.4381983014351856,1.239918577574907,1.2954375954875568,1.1195094512232813,1.094687061619794,0.9886489692363453,1.0185676392572944,0.9858939007325705,1.034158102927983,1.010237843474532,1.039830290438303,0.9586921636801283,1.0662864435847326,1.0242627909644364,1.0347056706813709,0.9991054837909596,1.0162893316863866,0.9982130064475045,1.0104834314041433,1.0068525108738633,1.0245759833158223,1.0081903094891416,22354.0,30712.0,60002.0,57693.0,70334.0,67497.0,71712.0,60171.0,47417.0,31116.0,40802.0,19334.0,15457.0,-2067.0,3416.0,-2742.0,6701.0,2101.0,8205.0,-9267.0,14958.0,5711.0,8198.0,-220.0,4009.0,-449.0,2635.0,1733.0,6222.0,2115.0,25000,25050,24500,25050,25100,25500,25024.6,25028.629182979046
2024-08-01 10:43:13,1.601059396090452,1.545864955654693,2.0639218398141743,1.7701333546914422,1.905817352891934,1.7914380188546504,1.7985301486554202,1.5878427886165358,1.4381983014351856,1.239918577574907,1.2954375954875568,1.1195094512232813,1.094687061619794,0.9886489692363453,1.0185676392572944,0.9858939007325705,1.034158102927983,1.010237843474532,1.039830290438303,0.9586921636801283,1.0662864435847326,1.0242627909644364,1.0347056706813709,0.9991054837909596,1.0162893316863866,0.9982130064475045,1.0104834314041433,1.0068525108738633,1.0245759833158223,1.0081903094891416,22354.0,30712.0,60002.0,57693.0,70334.0,67497.0,71712.0,60171.0,47417.0,31116.0,40802.0,19334.0,15457.0,-2067.0,3416.0,-2742.0,6701.0,2101.0,8205.0,-9267.0,14958.0,5711.0,8198.0,-220.0,4009.0,-449.0,2635.0,1733.0,6222.0,2115.0,25000,25050,24500,25050,25100,25500,25022.75,25030.32057644265
2024-08-01 10:43:44,1.601059396090452,1.545864955654693,2.0639218398141743,1.7701333546914422,1.905817352891934,1.7914380188546504,1.7985301486554202,1.5878427886165358,1.4381983014351856,1.239918577574907,1.2954375954875568,1.1195094512232813,1.094687061619794,0.9886489692363453,1.0185676392572944,0.9858939007325705,1.034158102927983,1.010237843474532,1.039830290438303,0.9586921636801283,1.0662864435847326,1.0242627909644364,1.0347056706813709,0.9991054837909596,1.0162893316863866,0.9982130064475045,1.0104834314041433,1.0068525108738633,1.0245759833158223,1.0081903094891416,22354.0,30712.0,60002.0,57693.0,70334.0,67497.0,71712.0,60171.0,47417.0,31116.0,40802.0,19334.0,15457.0,-2067.0,3416.0,-2742.0,6701.0,2101.0,8205.0,-9267.0,14958.0,5711.0,8198.0,-220.0,4009.0,-449.0,2635.0,1733.0,6222.0,2115.0,25000,25050,24500,25050,25100,25500,25024.2,25030.320465208395
2024-08-01 10:44:16,1.601059396090452,1.545864955654693,2.0639218398141743,1.7701333546914422,1.905817352891934,1.7914380188546504,1.7985301486554202,1.5878427886165358,1.4381983014351856,1.239918577574907,1.2954375954875568,1.1195094512232813,1.094687061619794,0.9886489692363453,1.0185676392572944,0.9858939007325705,1.034158102927983,1.010237843474532,1.039830290438303,0.9586921636801283,1.0662864435847326,1.0242627909644364,1.0347056706813709,0.9991054837909596,1.0162893316863866,0.9982130064475045,1.0104834314041433,1.0068525108738633,1.0245759833158223,1.0081903094891416,22354.0,30712.0,60002.0,57693.0,70334.0,67497.0,71712.0,60171.0,47417.0,31116.0,40802.0,19334.0,15457.0,-2067.0,3416.0,-2742.0,6701.0,2101.0,8205.0,-9267.0,14958.0,5711.0,8198.0,-220.0,4009.0,-449.0,2635.0,1733.0,6222.0,2115.0,25000,25050,24500,25050,25100,25500,25023.7,25031.895062831267
2024-08-01 10:44:47,1.601059396090452,1.545864955654693,2.0639218398141743,1.7701333546914422,1.905817352891934,1.7914380188546504,1.7985301486554202,1.5878427886165358,1.4381983014351856,1.239918577574907,1.2954375954875568,1.1195094512232813,1.094687061619794,0.9886489692363453,1.0185676392572944,0.9858939007325705,1.034158102927983,1.010237843474532,1.039830290438303,0.9586921636801283,1.0662864435847326,1.0242627909644364,1.0347056706813709,0.9991054837909596,1.0162893316863866,0.9982130064475045,1.0104834314041433,1.0068525108738633,1.0245759833158223,1.0081903094891416,22354.0,30712.0,60002.0,57693.0,70334.0,67497.0,71712.0,60171.0,47417.0,31116.0,40802.0,19334.0,15457.0,-2067.0,3416.0,-2742.0,6701.0,2101.0,8205.0,-9267.0,14958.0,5711.0,8198.0,-220.0,4009.0,-449.0,2635.0,1733.0,6222.0,2115.0,25000,25050,24500,25050,25100,25500,25023.3,25033.23107375832
2024-08-01 10:45:18,1.5332840047967748,1.5241072669167708,2.0297315517450003,1.7411959440085498,1.874208213174829,1.7637657864523537,1.7720589839233907,1.5648711002192206,1.4181348792970696,1.2206256367684238,1.2732304417243214,1.1036824236092975,1.0794042573685225,0.9749017448389047,1.0041997948191843,0.9726753278302722,1.0203593355001805,0.9974041677262716,1.0263013227146482,0.943514571095918,1.047413080370741,1.0068842001553016,1.0170446981295347,0.9827226345083488,0.9997882405587253,0.9819552932705101,0.9939291050906331,0.9904586756455168,1.0079038027583689,0.9919218156680975,20901.0,30176.0,59571.0,56869.0,69420.0,66524.0,70787.0,59007.0,46160.0,29234.0,38505.0,17071.0,13190.0,-4649.0,786.0,-5399.0,4059.0,-541.0,5502.0,-12905.0,10896.0,1649.0,4097.0,-4321.0,-53.0,-4611.0,-1552.0,-2454.0,2035.0,-2121.0,25000,25050,24500,25050,25100,25500,25023.3,25034.719112470455
2024-08-01 10:45:48,1.5332840047967748,1.5241072669167708,2.0297315517450003,1.7411959440085498,1.874208213174829,1.7637657864523537,1.7720589839233907,1.5648711002192206,1.4181348792970696,1.2206256367684238,1.2732304417243214,1.1036824236092975,1.0794042573685225,0.9749017448389047,1.0041997948191843,0.9726753278302722,1.0203593355001805,0.9974041677262716,1.0263013227146482,0.943514571095918,1.047413080370741,1.0068842001553016,1.0170446981295347,0.9827226345083488,0.9997882405587253,0.9819552932705101,0.9939291050906331,0.9904586756455168,1.0079038027583689,0.9919218156680975,20901.0,30176.0,59571.0,56869.0,69420.0,66524.0,70787.0,59007.0,46160.0,29234.0,38505.0,17071.0,13190.0,-4649.0,786.0,-5399.0,4059.0,-541.0,5502.0,-12905.0,10896.0,1649.0,4097.0,-4321.0,-53.0,-4611.0,-1552.0,-2454.0,2035.0,-2121.0,25000,25050,24500,25050,25100,25500,25018.6,25037.12566004119
2024-08-01 10:46:20,1.5332840047967748,1.5241072669167708,2.0297315517450003,1.7411959440085498,1.874208213174829,1.7637657864523537,1.7720589839233907,1.5648711002192206,1.4181348792970696,1.2206256367684238,1.2732304417243214,1.1036824236092975,1.0794042573685225,0.9749017448389047,1.0041997948191843,0.9726753278302722,1.0203593355001805,0.9974041677262716,1.0263013227146482,0.943514571095918,1.047413080370741,1.0068842001553016,1.0170446981295347,0.9827226345083488,0.9997882405587253,0.9819552932705101,0.9939291050906331,0.9904586756455168,1.0079038027583689,0.9919218156680975,20901.0,30176.0,59571.0,56869.0,69420.0,66524.0,70787.0,59007.0,46160.0,29234.0,38505.0,17071.0,13190.0,-4649.0,786.0,-5399.0,4059.0,-541.0,5502.0,-12905.0,10896.0,1649.0,4097.0,-4321.0,-53.0,-4611.0,-1552.0,-2454.0,2035.0,-2121.0,25000,25050,24500,25050,25100,25500,25018.6,25037.12566004119
2024-08-01 10:46:51,1.5332840047967748,1.5241072669167708,2.0297315517450003,1.7411959440085498,1.874208213174829,1.7637657864523537,1.7720589839233907,1.5648711002192206,1.4181348792970696,1.2206256367684238,1.2732304417243214,1.1036824236092975,1.0794042573685225,0.9749017448389047,1.0041997948191843,0.9726753278302722,1.0203593355001805,0.9974041677262716,1.0263013227146482,0.943514571095918,1.047413080370741,1.0068842001553016,1.0170446981295347,0.9827226345083488,0.9997882405587253,0.9819552932705101,0.9939291050906331,0.9904586756455168,1.0079038027583689,0.9919218156680975,20901.0,30176.0,59571.0,56869.0,69420.0,66524.0,70787.0,59007.0,46160.0,29234.0,38505.0,17071.0,13190.0,-4649.0,786.0,-5399.0,4059.0,-541.0,5502.0,-12905.0,10896.0,1649.0,4097.0,-4321.0,-53.0,-4611.0,-1552.0,-2454.0,2035.0,-2121.0,25000,25050,24500,25050,25100,25500,25016.15,25040.2395888143
2024-08-01 10:47:21,1.5075527207100299,1.5100112562676946,2.001708881105866,1.7212305014907803,1.8553364183019474,1.7443357305498568,1.7528188638799571,1.5493910307734333,1.405621164549736,1.2113229742910112,1.2664303378894346,1.0996930211881462,1.0757858022891085,0.972714593364078,1.0007087921969384,0.9687420202778821,1.01568687781009,0.9932268115666679,1.0217569262072066,0.9406096873509389,1.04378687514276,1.0037112583110257,1.0133549937946078,0.9802466882753641,0.997775989407208,0.9821705275830599,0.9940568846585329,0.9904168515267838,1.0083358704490888,0.9924669934875212,20530.0,29904.0,59204.0,56362.0,69130.0,66033.0,70238.0,58325.0,45475.0,28383.0,38030.0,16595.0,12733.0,-5106.0,134.0,-6243.0,3161.0,-1426.0,4598.0,-13696.0,10160.0,897.0,3239.0,-4979.0,-561.0,-4591.0,-1531.0,-2484.0,2163.0,-1993.0,25000,25050,24500,25050,25100,25500,25023.85,25041.75339414446
2024-08-01 10:47:52,1.5075527207100299,1.5100112562676946,2.001708881105866,1.7212305014907803,1.8553364183019474,1.7443357305498568,1.7528188638799571,1.5493910307734333,1.405621164549736,1.2113229742910112,1.2664303378894346,1.0996930211881462,1.0757858022891085,0.972714593364078,1.0007087921969384,0.9687420202778821,1.01568687781009,0.9932268115666679,1.0217569262072066,0.9406096873509389,1.04378687514276,1.0037112583110257,1.0133549937946078,0.9802466882753641,0.997775989407208,0.9821705275830599,0.9940568846585329,0.9904168515267838,1.0083358704490888,0.9924669934875212,20530.0,29904.0,59204.0,56362.0,69130.0,66033.0,70238.0,58325.0,45475.0,28383.0,38030.0,16595.0,12733.0,-5106.0,134.0,-6243.0,3161.0,-1426.0,4598.0,-13696.0,10160.0,897.0,3239.0,-4979.0,-561.0,-4591.0,-1531.0,-2484.0,2163.0,-1993.0,25000,25050,24500,25050,25100,25500,25018.55,25041.75339414446
2024-08-01 10:48:23,1.5075527207100299,1.5100112562676946,2.001708881105866,1.7212305014907803,1.8553364183019474,1.7443357305498568,1.7528188638799571,1.5493910307734333,1.405621164549736,1.2113229742910112,1.2664303378894346,1.0996930211881462,1.0757858022891085,0.972714593364078,1.0007087921969384,0.9687420202778821,1.01568687781009,0.9932268115666679,1.0217569262072066,0.9406096873509389,1.04378687514276,1.0037112583110257,1.0133549937946078,0.9802466882753641,0.997775989407208,0.9821705275830599,0.9940568846585329,0.9904168515267838,1.0083358704490888,0.9924669934875212,20530.0,29904.0,59204.0,56362.0,69130.0,66033.0,70238.0,58325.0,45475.0,28383.0,38030.0,16595.0,12733.0,-5106.0,134.0,-6243.0,3161.0,-1426.0,4598.0,-13696.0,10160.0,897.0,3239.0,-4979.0,-561.0,-4591.0,-1531.0,-2484.0,2163.0,-1993.0,25000,25050,24500,25050,25100,25500,25018.55,25041.83428581232
2024-08-01 10:48:55,1.5075527207100299,1.510347300481508,2.003489455407809,1.7227679657782502,1.8569358793372464,1.74612790054937,1.7557907391108345,1.5517452772354734,1.4094152360515022,1.2141018658748572,1.2691322322750915,1.1011713885195502,1.0776648081338143,0.9732384189257901,1.0009533090416067,0.9689403319514555,1.0158884726597044,0.9931686585470207,1.02207529565551,0.9386699112783452,1.0418214293399901,1.0008381918179265,1.0104723029190772,0.9774777271827361,0.9949435401549381,0.9794258781211966,0.9911911338025714,0.9876994744845906,1.0055648281325713,0.9897556210183275,20530.0,29889.0,59241.0,56433.0,69201.0,66142.0,70414.0,58501.0,45789.0,28698.0,38343.0,16816.0,13024.0,-5000.0,180.0,-6196.0,3198.0,-1437.0,4661.0,-14164.0,9717.0,203.0,2545.0,-5688.0,-1278.0,-5308.0,-2274.0,-3195.0,1447.0,-2716.0,25000,25050,24500,25050,25100,25500,25014.45,25042.41472533558
2024-08-01 10:49:26,1.5075527207100299,1.510347300481508,2.003489455407809,1.7227679657782502,1.8569358793372464,1.74612790054937,1.7557907391108345,1.5517452772354734,1.4094152360515022,1.2141018658748572,1.2691322322750915,1.1011713885195502,1.0776648081338143,0.9732384189257901,1.0009533090416067,0.9689403319514555,1.0158884726597044,0.9931686585470207,1.02207529565551,0.9386699112783452,1.0418214293399901,1.0008381918179265,1.0104723029190772,0.9774777271827361,0.9949435401549381,0.9794258781211966,0.9911911338025714,0.9876994744845906,1.0055648281325713,0.9897556210183275,20530.0,29889.0,59241.0,56433.0,69201.0,66142.0,70414.0,58501.0,45789.0,28698.0,38343.0,16816.0,13024.0,-5000.0,180.0,-6196.0,3198.0,-1437.0,4661.0,-14164.0,9717.0,203.0,2545.0,-5688.0,-1278.0,-5308.0,-2274.0,-3195.0,1447.0,-2716.0,25000,25050,24500,25050,25100,25500,25013.1,25042.371644759685
2024-08-01 10:49:57,1.5075527207100299,1.510347300481508,2.003489455407809,1.7227679657782502,1.8569358793372464,1.74612790054937,1.7557907391108345,1.5517452772354734,1.4094152360515022,1.2141018658748572,1.2691322322750915,1.1011713885195502,1.0776648081338143,0.9732384189257901,1.0009533090416067,0.9689403319514555,1.0158884726597044,0.9931686585470207,1.02207529565551,0.9386699112783452,1.0418214293399901,1.0008381918179265,1.0104723029190772,0.9774777271827361,0.9949435401549381,0.9794258781211966,0.9911911338025714,0.9876994744845906,1.0055648281325713,0.9897556210183275,20530.0,29889.0,59241.0,56433.0,69201.0,66142.0,70414.0,58501.0,45789.0,28698.0,38343.0,16816.0,13024.0,-5000.0,180.0,-6196.0,3198.0,-1437.0,4661.0,-14164.0,9717.0,203.0,2545.0,-5688.0,-1278.0,-5308.0,-2274.0,-3195.0,1447.0,-2716.0,25000,25050,24500,25050,25100,25500,25013.1,25043.623590262876
2024-08-01 10:50:28,1.5075527207100299,1.510347300481508,2.003489455407809,1.7227679657782502,1.8569358793372464,1.74612790054937,1.7557907391108345,1.5517452772354734,1.4094152360515022,1.2141018658748572,1.2691322322750915,1.1011713885195502,1.0776648081338143,0.9732384189257901,1.0009533090416067,0.9689403319514555,1.0158884726597044,0.9931686585470207,1.02207529565551,0.9386699112783452,1.0418214293399901,1.0008381918179265,1.0104723029190772,0.9774777271827361,0.9949435401549381,0.9794258781211966,0.9911911338025714,0.9876994744845906,1.0055648281325713,0.9897556210183275,20530.0,29889.0,59241.0,56433.0,69201.0,66142.0,70414.0,58501.0,45789.0,28698.0,38343.0,16816.0,13024.0,-5000.0,180.0,-6196.0,3198.0,-1437.0,4661.0,-14164.0,9717.0,203.0,2545.0,-5688.0,-1278.0,-5308.0,-2274.0,-3195.0,1447.0,-2716.0,25000,25050,24500,25050,25100,25500,25012.55,25044.372010548173
2024-08-01 10:50:59,1.4655234440580405,1.4553556746801724,1.9229957805907174,1.6663905442496476,1.7964442215615335,1.688371283791131,1.6993975091514315,1.5104179068936778,1.376782308007212,1.1863018878901592,1.249963991028622,1.0892061449843307,1.0653237511119436,0.9627154118395659,0.9891507396749905,0.9601257420905362,1.0064125453060266,0.9842111177704524,1.0128338503883745,0.9293785190331476,1.0315978592948216,0.992189725765358,1.0016919375322058,0.9695067404713447,0.9867325032202662,0.9715840849455702,0.9831164115207461,0.9794406083118737,0.9971582178345544,0.9817912469943647,19410.0,27692.0,56875.0,53899.0,66703.0,63304.0,67445.0,55731.0,43258.0,25618.0,36444.0,15115.0,11162.0,-7090.0,-2085.0,-8080.0,1311.0,-3372.0,2751.0,-16569.0,7457.0,-1919.0,417.0,-7806.0,-3399.0,-7429.0,-4417.0,-5413.0,-749.0,-4892.0,25000,25050,24500,25050,25100,25500,25011.7,25044.372010548173
2024-08-01 10:51:30,1.4655234440580405,1.4553556746801724,1.9229957805907174,1.6663905442496476,1.7964442215615335,1.688371283791131,1.6992938102101978,1.5103539863534368,1.3767431732067419,1.1862636723295323,1.249929694841316,1.0891669371735473,1.0652843130369642,0.9626778154663301,0.9891140887212176,0.9600953447858938,1.0063833221645577,0.9844636736528628,1.0130482041808369,0.9295757839238602,1.0317922381684823,0.9924381170992975,1.0019394077097543,0.9697455028418523,0.9870332638547351,0.9718790400930225,0.9835677072383886,0.9800030384746857,0.9976630018286252,0.9822875454535304,19410.0,27692.0,56875.0,53899.0,66703.0,63304.0,67435.0,55723.0,43252.0,25612.0,36438.0,15108.0,11155.0,-7097.0,-2092.0,-8086.0,1305.0,-3318.0,2797.0,-16523.0,7503.0,-1858.0,478.0,-7745.0,-3322.0,-7352.0,-4299.0,-5265.0,-616.0,-4759.0,25000,25050,24500,25050,25100,25500,25013.55,25044.895918624487
